"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 03:00","2012","03","13","03:00","11.1","","9.7","","91","","24","","13","","19.3","","97.78","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 04:00","2012","03","13","04:00","10.4","","8.8","","90","","26","","15","","19.3","","97.86","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 05:00","2012","03","13","05:00","10.0","","8.4","","90","","26","","17","","16.1","","97.92","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 06:00","2012","03","13","06:00","9.3","","7.8","","90","","24","","15","","16.1","","97.98","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 07:00","2012","03","13","07:00","8.9","","6.0","","82","","24","","17","","11.3","","98.04","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 08:00","2012","03","13","08:00","9.8","","7.8","","87","","23","","22","","11.3","","98.06","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 09:00","2012","03","13","09:00","10.7","","7.9","","83","","24","","22","","16.1","","98.11","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 10:00","2012","03","13","10:00","13.0","","8.8","","76","","25","","22","","24.1","","98.08","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 11:00","2012","03","13","11:00","14.0","","8.6","","70","","24","","30","","24.1","","98.07","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 12:00","2012","03","13","12:00","14.7","","8.2","","65","","25","","30","","24.1","","98.06","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 13:00","2012","03","13","13:00","16.0","","6.4","","53","","26","","30","","24.1","","98.04","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 14:00","2012","03","13","14:00","16.3","","6.6","","53","","25","","32","","24.1","","98.00","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 15:00","2012","03","13","15:00","16.1","","6.3","","52","","27","","28","","24.1","","98.05","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 16:00","2012","03","13","16:00","16.3","","4.6","","46","","28","","30","","24.1","","98.09","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 17:00","2012","03","13","17:00","15.3","","1.4","","39","","30","","22","","24.1","","98.16","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 18:00","2012","03","13","18:00","13.5","","1.8","","45","","30","","11","","24.1","","98.24","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 19:00","2012","03","13","19:00","11.1","","1.1","","50","","26","","9","","24.1","","98.30","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 20:00","2012","03","13","20:00","9.4","","0.5","","54","","27","","11","","24.1","","98.35","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 21:00","2012","03","13","21:00","9.0","","-0.1","","53","","31","","9","","24.1","","98.48","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 22:00","2012","03","13","22:00","6.2","","-1.1","","59","","28","","6","","24.1","","98.53","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-13 23:00","2012","03","13","23:00","5.3","","-1.6","","61","","31","","6","","24.1","","98.58","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 00:00","2012","03","14","00:00","2.3","","-1.7","","75","","24","","9","","24.1","","98.61","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 01:00","2012","03","14","01:00","2.5","","-1.6","","74","","","","0","","24.1","","98.59","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 02:00","2012","03","14","02:00","1.5","","-2.2","","76","","","","0","","24.1","","98.61","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 03:00","2012","03","14","03:00","0.1","","-2.8","","81","","","","0","","24.1","","98.61","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 04:00","2012","03","14","04:00","0.1","","-2.5","","83","","9","","6","","24.1","","98.61","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 05:00","2012","03","14","05:00","0.0","","-2.6","","83","","","","0","","24.1","","98.70","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 06:00","2012","03","14","06:00","0.0","","-2.7","","82","","35","","6","","24.1","","98.77","","","","-2","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 07:00","2012","03","14","07:00","0.3","","-2.3","","83","","10","","7","","24.1","","98.79","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 08:00","2012","03","14","08:00","2.3","","-0.6","","81","","10","","9","","24.1","","98.85","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 09:00","2012","03","14","09:00","7.6","","0.4","","60","","14","","9","","24.1","","98.88","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 10:00","2012","03","14","10:00","11.2","","0.4","","47","","20","","13","","24.1","","98.88","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 11:00","2012","03","14","11:00","13.4","","-0.3","","39","","22","","17","","24.1","","98.84","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 12:00","2012","03","14","12:00","14.8","","0.0","","36","","18","","19","","24.1","","98.81","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 13:00","2012","03","14","13:00","15.0","","-1.6","","32","","19","","19","","24.1","","98.76","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 14:00","2012","03","14","14:00","16.3","","-0.6","","32","","21","","17","","24.1","","98.70","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 15:00","2012","03","14","15:00","16.0","","-1.4","","30","","19","","19","","24.1","","98.65","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 16:00","2012","03","14","16:00","16.6","","0.7","","34","","18","","17","","24.1","","98.63","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 17:00","2012","03","14","17:00","16.2","","0.0","","33","","16","","17","","24.1","","98.59","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 18:00","2012","03","14","18:00","14.5","","1.3","","41","","16","","9","","24.1","","98.59","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 19:00","2012","03","14","19:00","13.0","","1.6","","46","","14","","9","","24.1","","98.58","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 20:00","2012","03","14","20:00","12.5","","1.4","","47","","12","","11","","24.1","","98.57","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 21:00","2012","03","14","21:00","11.3","","1.6","","51","","14","","9","","24.1","","98.58","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 22:00","2012","03","14","22:00","10.3","","1.6","","55","","12","","7","","24.1","","98.59","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-14 23:00","2012","03","14","23:00","10.1","","2.3","","58","","15","","7","","24.1","","98.55","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 00:00","2012","03","15","00:00","9.7","","2.3","","60","","13","","7","","24.1","","98.54","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 01:00","2012","03","15","01:00","8.6","","2.4","","65","","16","","6","","24.1","","98.52","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 02:00","2012","03","15","02:00","9.1","","2.6","","64","","13","","7","","24.1","","98.51","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 03:00","2012","03","15","03:00","9.7","","3.7","","66","","14","","9","","24.1","","98.47","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 04:00","2012","03","15","04:00","9.4","","4.8","","73","","15","","6","","24.1","","98.39","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 05:00","2012","03","15","05:00","10.0","","5.7","","75","","15","","7","","24.1","","98.38","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 06:00","2012","03","15","06:00","10.2","","6.1","","76","","13","","7","","24.1","","98.42","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 07:00","2012","03","15","07:00","11.5","","7.5","","76","","","","0","","24.1","","98.48","","","","","","Thunderstorms,Rain Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 08:00","2012","03","15","08:00","10.5","","7.1","","79","","10","","13","","24.1","","98.49","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 09:00","2012","03","15","09:00","13.5","","9.5","","77","","20","","30","","24.1","","98.60","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 10:00","2012","03","15","10:00","14.0","","9.2","","73","","21","","24","","24.1","","98.64","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 11:00","2012","03","15","11:00","15.8","","9.2","","65","","21","","24","","24.1","","98.62","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 12:00","2012","03","15","12:00","18.2","","9.4","","56","","21","","28","","24.1","","98.55","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 13:00","2012","03","15","13:00","20.9","","9.5","","48","","21","","39","","24.1","","98.48","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 14:00","2012","03","15","14:00","19.4","","9.2","","52","","20","","37","","24.1","","98.44","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 15:00","2012","03","15","15:00","19.2","","9.8","","54","","20","","32","","24.1","","98.41","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 16:00","2012","03","15","16:00","19.3","","10.6","","57","","21","","32","","24.1","","98.37","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 17:00","2012","03","15","17:00","17.2","","10.2","","63","","19","","15","","24.1","","98.34","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 18:00","2012","03","15","18:00","16.5","","10.8","","69","","20","","17","","24.1","","98.32","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 19:00","2012","03","15","19:00","15.8","","11.3","","75","","21","","15","","24.1","","98.32","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 20:00","2012","03","15","20:00","15.2","","11.4","","78","","20","","11","","19.3","","98.32","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 21:00","2012","03","15","21:00","14.6","","11.9","","84","","24","","7","","4.0","","98.40","","","","","","Thunderstorms,Moderate Rain Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 22:00","2012","03","15","22:00","15.7","","11.1","","74","","24","","13","","16.1","","98.40","","","","","","Rain Showers"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-15 23:00","2012","03","15","23:00","14.2","","10.7","","79","","19","","19","","24.1","","98.18","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 00:00","2012","03","16","00:00","14.3","","10.4","","77","","20","","26","","24.1","","98.22","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 01:00","2012","03","16","01:00","12.8","","9.9","","83","","20","","4","","24.1","","98.27","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 02:00","2012","03","16","02:00","12.5","","10.1","","85","","2","","7","","16.1","","98.34","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 03:00","2012","03","16","03:00","11.3","","9.5","","89","","","","0","","16.1","","98.30","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 04:00","2012","03","16","04:00","10.4","","9.0","","91","","","","0","","16.1","","98.36","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 05:00","2012","03","16","05:00","10.1","","8.8","","92","","28","","6","","4.8","","98.40","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 06:00","2012","03","16","06:00","11.6","","10.1","","91","","30","","7","","9.7","","98.45","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 07:00","2012","03","16","07:00","12.4","","10.6","","89","","29","","9","","4.8","","98.51","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 08:00","2012","03","16","08:00","12.2","","10.2","","88","","29","","7","","4.8","","98.55","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 09:00","2012","03","16","09:00","13.7","","10.8","","83","","28","","9","","6.4","","98.60","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 10:00","2012","03","16","10:00","15.9","","12.3","","79","","28","","11","","6.4","","98.62","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 11:00","2012","03","16","11:00","17.7","","13.2","","75","","30","","11","","8.0","","98.65","","","","","","Haze"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 12:00","2012","03","16","12:00","18.7","","12.5","","67","","33","","9","","8.0","","98.66","","","","","","Haze"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 13:00","2012","03","16","13:00","19.8","","12.1","","61","","29","","13","","16.1","","98.67","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 14:00","2012","03","16","14:00","19.9","","10.4","","54","","31","","11","","24.1","","98.67","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 15:00","2012","03","16","15:00","20.8","","8.4","","45","","","","0","","24.1","","98.65","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 16:00","2012","03","16","16:00","21.5","","8.1","","42","","28","","11","","24.1","","98.66","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 17:00","2012","03","16","17:00","21.0","","9.3","","47","","27","","11","","24.1","","98.66","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 18:00","2012","03","16","18:00","19.8","","10.1","","54","","30","","9","","24.1","","98.69","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 19:00","2012","03","16","19:00","16.3","","12.7","","79","","21","","11","","19.3","","98.76","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 20:00","2012","03","16","20:00","14.3","","12.1","","87","","","","0","","8.0","","98.83","","","","","","Haze"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 21:00","2012","03","16","21:00","13.1","","11.6","","91","","13","","4","","4.0","","98.86","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 22:00","2012","03","16","22:00","10.4","","9.1","","92","","16","","6","","0.2","","98.88","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-16 23:00","2012","03","16","23:00","10.0","","8.9","","93","","12","","9","","0.4","","98.89","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 00:00","2012","03","17","00:00","10.0","","9.0","","93","","7","","4","","0.4","","98.91","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 01:00","2012","03","17","01:00","9.6","","8.6","","93","","8","","6","","0.4","","98.90","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 02:00","2012","03","17","02:00","9.9","","8.8","","93","","10","","9","","0.4","","98.91","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 03:00","2012","03","17","03:00","10.2","","9.2","","94","","10","","6","","0.4","","98.90","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 04:00","2012","03","17","04:00","10.0","","9.1","","94","","16","","11","","0.4","","98.94","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 05:00","2012","03","17","05:00","9.3","","8.4","","94","","12","","7","","0.2","","98.96","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 06:00","2012","03","17","06:00","9.5","","8.7","","95","","11","","7","","0.2","","99.01","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 07:00","2012","03","17","07:00","9.6","","8.7","","94","","10","","9","","0.2","","99.05","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 08:00","2012","03","17","08:00","10.2","","9.3","","94","","12","","13","","0.2","","99.06","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 09:00","2012","03","17","09:00","11.1","","10.4","","95","","12","","15","","0.4","","99.07","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 10:00","2012","03","17","10:00","12.5","","11.6","","94","","15","","13","","1.2","","99.07","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 11:00","2012","03","17","11:00","13.5","","12.3","","92","","16","","13","","3.6","","99.05","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 12:00","2012","03","17","12:00","17.2","","13.8","","80","","17","","13","","16.1","","99.02","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 13:00","2012","03","17","13:00","20.5","","14.3","","68","","18","","19","","24.1","","98.95","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 14:00","2012","03","17","14:00","21.3","","13.3","","60","","21","","19","","24.1","","98.87","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 15:00","2012","03","17","15:00","21.6","","13.3","","59","","23","","20","","24.1","","98.86","","25","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 16:00","2012","03","17","16:00","21.3","","12.8","","58","","19","","19","","24.1","","98.84","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 17:00","2012","03","17","17:00","20.9","","11.9","","56","","20","","17","","24.1","","98.82","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 18:00","2012","03","17","18:00","18.8","","11.8","","64","","17","","15","","24.1","","98.81","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 19:00","2012","03","17","19:00","16.8","","11.3","","70","","14","","6","","24.1","","98.82","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 20:00","2012","03","17","20:00","15.4","","11.4","","77","","12","","6","","24.1","","98.82","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 21:00","2012","03","17","21:00","13.8","","11.1","","84","","6","","6","","24.1","","98.81","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 22:00","2012","03","17","22:00","14.2","","11.0","","81","","12","","9","","16.1","","98.84","","","","","","Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-17 23:00","2012","03","17","23:00","13.2","","10.8","","85","","13","","9","","9.7","","98.82","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 00:00","2012","03","18","00:00","12.9","","10.8","","87","","10","","9","","8.0","","98.78","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 01:00","2012","03","18","01:00","12.4","","10.4","","88","","9","","9","","8.0","","98.74","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 02:00","2012","03","18","02:00","12.3","","10.3","","88","","8","","11","","6.4","","98.74","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 03:00","2012","03","18","03:00","12.2","","9.7","","85","","10","","13","","8.0","","98.70","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 04:00","2012","03","18","04:00","11.3","","8.7","","84","","11","","11","","9.7","","98.69","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 05:00","2012","03","18","05:00","11.2","","8.1","","81","","13","","9","","16.1","","98.70","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 06:00","2012","03","18","06:00","11.1","","7.5","","78","","15","","7","","16.1","","98.76","","","","","","Mainly Clear"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 07:00","2012","03","18","07:00","10.7","","7.6","","81","","14","","7","","16.1","","98.79","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 08:00","2012","03","18","08:00","13.4","","9.1","","75","","16","","9","","16.1","","98.80","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 09:00","2012","03","18","09:00","15.5","","10.4","","72","","18","","7","","19.3","","98.79","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 10:00","2012","03","18","10:00","17.1","","11.7","","71","","18","","17","","24.1","","98.80","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 11:00","2012","03","18","11:00","19.0","","13.9","","72","","17","","13","","24.1","","98.77","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 12:00","2012","03","18","12:00","20.3","","14.2","","68","","20","","19","","24.1","","98.75","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 13:00","2012","03","18","13:00","20.2","","14.1","","68","","19","","28","","24.1","","98.73","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 14:00","2012","03","18","14:00","21.7","","14.6","","64","","20","","19","","24.1","","98.66","","25","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 15:00","2012","03","18","15:00","21.3","","14.3","","64","","18","","19","","20.9","","98.61","","25","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 16:00","2012","03","18","16:00","20.9","","13.7","","63","","15","","11","","24.1","","98.57","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 17:00","2012","03","18","17:00","20.5","","13.8","","65","","19","","17","","24.1","","98.55","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 18:00","2012","03","18","18:00","18.6","","13.0","","70","","19","","15","","24.1","","98.52","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 19:00","2012","03","18","19:00"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 20:00","2012","03","18","20:00","15.8","","11.9","","78","","20","","9","","24.1","","98.55","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 21:00","2012","03","18","21:00","14.9","","11.5","","80","","19","","13","","24.1","","98.61","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 22:00","2012","03","18","22:00","13.9","","11.5","","85","","17","","6","","24.1","","98.63","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-18 23:00","2012","03","18","23:00","13.1","","11.1","","88","","16","","11","","24.1","","98.61","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-19 00:00","2012","03","19","00:00","13.4","","11.6","","89","","18","","7","","24.1","","98.61","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-19 01:00","2012","03","19","01:00","12.8","","11.2","","90","","15","","6","","24.1","","98.64","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-19 02:00","2012","03","19","02:00","12.7","","11.0","","89","","8","","4","","12.9","","98.63","","","","","","Cloudy"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-19 03:00","2012","03","19","03:00","12.7","","11.1","","90","","8","","6","","9.7","","98.62","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-19 04:00","2012","03","19","04:00","11.7","","10.3","","91","","9","","11","","1.6","","98.64","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-19 05:00","2012","03","19","05:00","10.4","","9.2","","92","","","","0","","0.4","","98.70","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-19 06:00","2012","03","19","06:00","9.5","","8.2","","92","","10","","4","","0.2","","98.72","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-19 07:00","2012","03","19","07:00","9.8","","8.6","","92","","11","","9","","0.4","","98.75","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-19 08:00","2012","03","19","08:00","11.0","","10.0","","94","","","","0","","0.2","","98.83","","","","","","Fog"
"-81.15","43.03","LONDON INT'L AIRPORT","6144475","2012-03-19 09:00","2012","03","19","09:00","12.5","","11.5","","94","","11","","6","","0.2","","98.83","","","","","","Fog"
